KP [km],Distance step [m],Time [s],Elapsed time [hh:mm:ss],Elapsed time [s],Speed [km/h],Acceleration [m/s²],Equivalent grade [‰],Radius [m],Speed restriction [km/h],Tractive Effort [kN],Braking Effort [kN],Resistance [kN],Energy source
2.34400000,2.00000000,0.09002993,0:02:47,167.92871211,80.09494366,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.95801674,2.96081674,AC catenary
2.34600000,2.00000000,0.09030483,0:02:48,168.01901694,79.85186285,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.95410173,2.95690173,AC catenary
2.34800000,2.00000000,0.09058227,0:02:48,168.10959921,79.60803979,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.95017922,2.95297922,AC catenary
2.35000000,2.00000000,0.09086228,0:02:48,168.20046149,79.36346767,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.94624912,2.94904912,AC catenary
2.35200000,2.00000000,0.09114490,0:02:48,168.29160639,79.11813951,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.94231137,2.94511137,AC catenary
2.35400000,2.00000000,0.09143018,0:02:48,168.38303657,78.87204828,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.93836590,2.94116590,AC catenary
2.35600000,2.00000000,0.09171815,0:02:48,168.47475472,78.62518680,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.93441263,2.93721263,AC catenary
2.35800000,2.00000000,0.09200886,0:02:48,168.56676357,78.37754781,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.93045149,2.93325149,AC catenary
2.36000000,2.00000000,0.09230235,0:02:48,168.65906592,78.12912389,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.92648241,2.92928241,AC catenary
2.36200000,2.00000000,0.09259867,0:02:48,168.75166459,77.87990755,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.92250530,2.92530530,AC catenary
2.36400000,2.00000000,0.09289786,0:02:48,168.84456244,77.62989115,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.91852009,2.92132009,AC catenary
2.36600000,2.00000000,0.09319997,0:02:48,168.93776241,77.37906694,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.91452670,2.91732670,AC catenary
2.36800000,2.00000000,0.09350504,0:02:49,169.03126745,77.12742703,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.91052505,2.91332505,AC catenary
2.37000000,2.00000000,0.09381313,0:02:49,169.12508059,76.87496341,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.90651506,2.90931506,AC catenary
2.37200000,2.00000000,0.09412429,0:02:49,169.21920488,76.62166795,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.90249664,2.90529664,AC catenary
2.37400000,2.00000000,0.09443856,0:02:49,169.31364344,76.36753237,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.89846972,2.90126972,AC catenary
2.37600000,2.00000000,0.09475601,0:02:49,169.40839945,76.11254824,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.89443420,2.89723420,AC catenary
2.37800000,2.00000000,0.09507667,0:02:49,169.50347612,75.85670702,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.89039000,2.89319000,AC catenary
2.38000000,2.00000000,0.09540062,0:02:49,169.59887674,75.60000000,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.88633703,2.88913703,AC catenary
2.38200000,2.00000000,0.09572790,0:02:49,169.69460464,75.34241833,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.88227520,2.88507520,AC catenary
2.38400000,2.00000000,0.09605857,0:02:49,169.79066320,75.08395301,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.87820441,2.88100441,AC catenary
2.38600000,2.00000000,0.09639268,0:02:49,169.88705589,74.82459489,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.87412458,2.87692458,AC catenary
2.38800000,2.00000000,0.09673032,0:02:49,169.98378620,74.56433464,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.87003560,2.87283560,AC catenary
2.39000000,2.00000000,0.09707152,0:02:50,170.08085772,74.30316279,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.86593739,2.86873739,AC catenary
2.39200000,2.00000000,0.09741636,0:02:50,170.17827408,74.04106968,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.86182985,2.86462985,AC catenary
2.39400000,2.00000000,0.09776490,0:02:50,170.27603898,73.77804551,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.85771286,2.86051286,AC catenary
2.39600000,2.00000000,0.09811721,0:02:50,170.37415619,73.51408028,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.85358634,2.85638634,AC catenary
2.39800000,2.00000000,0.09847336,0:02:50,170.47262955,73.24916382,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.84945017,2.85225017,AC catenary
2.40000000,2.00000000,0.09883341,0:02:50,170.57146296,72.98328576,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.84530426,2.84810426,AC catenary
2.40200000,2.00000000,0.09919744,0:02:50,170.67066039,72.71643556,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.84114849,2.84394849,AC catenary
2.40400000,2.00000000,0.09956552,0:02:50,170.77022592,72.44860247,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.83698275,2.83978275,AC catenary
2.40600000,2.00000000,0.09993773,0:02:50,170.87016365,72.17977556,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.83280694,2.83560694,AC catenary
2.40800000,2.00000000,0.10031415,0:02:50,170.97047780,71.90994368,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.82862093,2.83142093,AC catenary
2.41000000,2.00000000,0.10069485,0:02:51,171.07117266,71.63909547,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.82442462,2.82722462,AC catenary
2.41200000,2.00000000,0.10107992,0:02:51,171.17225258,71.36721937,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.82021788,2.82301788,AC catenary
2.41400000,2.00000000,0.10146945,0:02:51,171.27372203,71.09430357,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.81600059,2.81880059,AC catenary
2.41600000,2.00000000,0.10186351,0:02:51,171.37558554,70.82033606,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.81177264,2.81457264,AC catenary
2.41800000,2.00000000,0.10226220,0:02:51,171.47784773,70.54530459,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.80753389,2.81033389,AC catenary
2.42000000,2.00000000,0.10266560,0:02:51,171.58051333,70.26919667,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.80328422,2.80608422,AC catenary
2.42200000,2.00000000,0.10307382,0:02:51,171.68358715,69.99199954,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.79902349,2.80182349,AC catenary
2.42400000,2.00000000,0.10348695,0:02:51,171.78707410,69.71370023,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.79475158,2.79755158,AC catenary
2.42600000,2.00000000,0.10390508,0:02:51,171.89097917,69.43428548,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.79046835,2.79326835,AC catenary
2.42800000,2.00000000,0.10432832,0:02:51,171.99530750,69.15374176,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.78617367,2.78897367,AC catenary
2.43000000,2.00000000,0.10475678,0:02:52,172.10006428,68.87205529,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.78186738,2.78466738,AC catenary
2.43200000,2.00000000,0.10519056,0:02:52,172.20525484,68.58921198,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.77754934,2.78034934,AC catenary
2.43400000,2.00000000,0.10562978,0:02:52,172.31088462,68.30519746,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.77321941,2.77601941,AC catenary
2.43600000,2.00000000,0.10607454,0:02:52,172.41695916,68.01999706,-0.75000000,0.60000000,0.00000000,140.00000000,0.00000000,157.91076145,3.91356145,AC catenary
2.43800000,2.00000000,0.10652497,0:02:52,172.52348413,67.73359580,-0.75000000,1.20000000,0.00000000,140.00000000,0.00000000,159.04829128,5.05109128,AC catenary
2.44000000,2.00000000,0.10698119,0:02:52,172.63046532,67.44597838,-0.75000000,1.80000000,0.00000000,140.00000000,0.00000000,160.18580877,6.18860877,AC catenary
2.44200000,2.00000000,0.10744331,0:02:52,172.73790863,67.15712918,-0.75000000,2.40000000,0.00000000,140.00000000,0.00000000,161.32331374,7.32611374,AC catenary
2.44400000,2.00000000,0.10791148,0:02:52,172.84582011,66.86703224,-0.75000000,3.00000000,0.00000000,140.00000000,0.00000000,162.46080604,8.46360604,AC catenary
2.44600000,2.00000000,0.10838583,0:02:52,172.95420594,66.57567123,-0.75000000,3.60000000,0.00000000,140.00000000,0.00000000,163.59828549,9.60108549,AC catenary
2.44800000,2.00000000,0.10886648,0:02:53,173.06307242,66.28302950,-0.75000000,4.20000000,0.00000000,140.00000000,0.00000000,164.73575193,10.73855193,AC catenary
2.45000000,2.00000000,0.10935359,0:02:53,173.17242600,65.98909001,-0.75000000,4.80000000,0.00000000,140.00000000,0.00000000,165.87320518,11.87600518,AC catenary
2.45200000,2.00000000,0.10984729,0:02:53,173.28227329,65.69383533,-0.75000000,5.40000000,0.00000000,140.00000000,0.00000000,167.01064507,13.01344507,AC catenary
2.45400000,2.00000000,0.11034774,0:02:53,173.39262103,65.39724765,-0.75000000,6.00000000,0.00000000,140.00000000,0.00000000,168.14807140,14.15087140,AC catenary
2.45600000,2.00000000,0.11085509,0:02:53,173.50347612,65.09930875,-0.75000000,6.60000000,0.00000000,140.00000000,0.00000000,169.28548400,15.28828400,AC catenary
2.45800000,2.00000000,0.11136951,0:02:53,173.61484564,64.80000000,-0.75000000,7.20000000,0.00000000,140.00000000,0.00000000,170.42288267,16.42568267,AC catenary
2.46000000,2.00000000,0.11189116,0:02:53,173.72673679,64.49930232,-0.75000000,7.80000000,0.00000000,140.00000000,0.00000000,171.56026722,17.56306722,AC catenary
2.46200000,2.00000000,0.11242020,0:02:53,173.83915699,64.19719620,-0.75000000,8.40000000,0.00000000,140.00000000,0.00000000,172.69763744,18.70043744,AC catenary
2.46400000,2.00000000,0.11295682,0:02:53,173.95211381,63.89366166,-0.75000000,9.00000000,0.00000000,140.00000000,0.00000000,173.83499313,19.83779313,AC catenary
2.46600000,2.00000000,0.11350120,0:02:54,174.06561502,63.58867824,-0.75000000,9.60000000,0.00000000,140.00000000,0.00000000,174.97233409,20.97513409,AC catenary
2.46800000,2.00000000,0.11405353,0:02:54,174.17966855,63.28222499,-0.75000000,10.20000000,0.00000000,140.00000000,0.00000000,176.10966009,22.11246009,AC catenary
2.47000000,2.00000000,0.11461400,0:02:54,174.29428254,62.97428046,-0.75000000,10.80000000,0.00000000,140.00000000,0.00000000,177.24697092,23.24977092,AC catenary
2.47200000,2.00000000,0.11518281,0:02:54,174.40946536,62.66482267,-0.75000000,11.40000000,0.00000000,140.00000000,0.00000000,178.38426634,24.38706634,AC catenary
2.47400000,2.00000000,0.11576018,0:02:54,174.52522554,62.35382907,-0.75000000,12.00000000,0.00000000,140.00000000,0.00000000,179.52154613,25.52434613,AC catenary
2.47600000,2.00000000,0.11634632,0:02:54,174.64157186,62.04127658,-0.75000000,12.60000000,0.00000000,140.00000000,0.00000000,180.65881006,26.66161006,AC catenary
2.47800000,2.00000000,0.11694145,0:02:54,174.75851331,61.72714152,-0.75000000,13.20000000,0.00000000,140.00000000,0.00000000,181.79605787,27.79885787,AC catenary
2.48000000,2.00000000,0.11754581,0:02:54,174.87605913,61.41139959,-0.75000000,13.80000000,0.00000000,140.00000000,0.00000000,182.93328932,28.93608932,AC catenary
2.48200000,2.00000000,0.11815964,0:02:54,174.99421877,61.09402589,-0.75000000,14.40000000,0.00000000,140.00000000,0.00000000,184.07050414,30.07330414,AC catenary
2.48400000,2.00000000,0.11878319,0:02:55,175.11300196,60.77499486,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.20770209,31.21050209,AC catenary
2.48600000,2.00000000,0.11941671,0:02:55,175.23241867,60.45428025,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.20299888,31.20579888,AC catenary
2.48800000,2.00000000,0.12006048,0:02:55,175.35247916,60.13185512,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.19827824,31.20107824,AC catenary
2.49000000,2.00000000,0.12071478,0:02:55,175.47319394,59.80769181,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.19353989,31.19633989,AC catenary
2.49200000,2.00000000,0.12137989,0:02:55,175.59457382,59.48176191,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.18878353,31.19158353,AC catenary
2.49400000,2.00000000,0.12205612,0:02:55,175.71662994,59.15403621,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.18400886,31.18680886,AC catenary
2.49600000,2.00000000,0.12274377,0:02:55,175.83937371,58.82448470,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.17921557,31.18201557,AC catenary
2.49800000,2.00000000,0.12344318,0:02:55,175.96281690,58.49307651,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.17440335,31.17720335,AC catenary
2.50000000,2.00000000,0.12415469,0:02:56,176.08697159,58.15977992,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.16957186,31.17237186,AC catenary
2.50200000,2.00000000,0.12487864,0:02:56,176.21185023,57.82456226,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.16472077,31.16752077,AC catenary
2.50400000,2.00000000,0.12561541,0:02:56,176.33746564,57.48738992,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.15984973,31.16264973,AC catenary
2.50600000,2.00000000,0.12636537,0:02:56,176.46383101,57.14822832,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.15495839,31.15775839,AC catenary
2.50800000,2.00000000,0.12712893,0:02:56,176.59095994,56.80704182,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.15004638,31.15284638,AC catenary
2.51000000,2.00000000,0.12790650,0:02:56,176.71886643,56.46379371,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.14511331,31.14791331,AC catenary
2.51200000,2.00000000,0.12869851,0:02:56,176.84756494,56.11844617,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.14015880,31.14295880,AC catenary
2.51400000,2.00000000,0.12950542,0:02:56,176.97707037,55.77096019,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.13518244,31.13798244,AC catenary
2.51600000,2.00000000,0.13032770,0:02:57,177.10739807,55.42129555,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.13018381,31.13298381,AC catenary
2.51800000,2.00000000,0.13116585,0:02:57,177.23856392,55.06941075,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.12516250,31.12796250,AC catenary
2.52000000,2.00000000,0.13202038,0:02:57,177.37058430,54.71526295,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.12011805,31.12291805,AC catenary
2.52200000,2.00000000,0.13289183,0:02:57,177.50347612,54.35880793,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.11505000,31.11785000,AC catenary
2.52400000,2.00000000,0.13378077,0:02:57,177.63725689,54.00000000,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.10995789,31.11275789,AC catenary
2.52600000,2.00000000,0.13468779,0:02:57,177.77194468,53.63879193,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.10484121,31.10764121,AC catenary
2.52800000,2.00000000,0.13561351,0:02:57,177.90755818,53.27513491,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.09969948,31.10249948,AC catenary
2.53000000,2.00000000,0.13655858,0:02:58,178.04411677,52.90897844,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.09453215,31.09733215,AC catenary
2.53200000,2.00000000,0.13752370,0:02:58,178.18164046,52.54027027,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.08933870,31.09213870,AC catenary
2.53400000,2.00000000,0.13850957,0:02:58,178.32015003,52.16895629,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.08411855,31.08691855,AC catenary
2.53600000,2.00000000,0.13951695,0:02:58,178.45966698,51.79498045,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.07887113,31.08167113,AC catenary
2.53800000,2.00000000,0.14054664,0:02:58,178.60021362,51.41828469,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.07359583,31.07639583,AC catenary
2.54000000,2.00000000,0.14159947,0:02:58,178.74181309,51.03880876,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.06829203,31.07109203,AC catenary
2.54200000,2.00000000,0.14267631,0:02:58,178.88448940,50.65649021,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.06295907,31.06575907,AC catenary
2.54400000,2.00000000,0.14377811,0:02:59,179.02826751,50.27126416,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.05759627,31.06039627,AC catenary
2.54600000,2.00000000,0.14490583,0:02:59,179.17317334,49.88306326,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.05220295,31.05500295,AC catenary
2.54800000,2.00000000,0.14606052,0:02:59,179.31923386,49.49181751,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.04677836,31.04957836,AC catenary
2.55000000,2.00000000,0.14724325,0:02:59,179.46647711,49.09745411,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.04132175,31.04412175,AC catenary
2.55200000,2.00000000,0.14845519,0:02:59,179.61493230,48.69989733,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.03583232,31.03863232,AC catenary
2.55400000,2.00000000,0.14969756,0:02:59,179.76462986,48.29906831,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.03030926,31.03310926,AC catenary
2.55600000,2.00000000,0.15097165,0:02:59,179.91560151,47.89488490,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.02475171,31.02755171,AC catenary
2.55800000,2.00000000,0.15227884,0:03:00,180.06788035,47.48726145,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.01915876,31.02195876,AC catenary
2.56000000,2.00000000,0.15362058,0:03:00,180.22150093,47.07610859,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.01352948,31.01632948,AC catenary
2.56200000,2.00000000,0.15499842,0:03:00,180.37649935,46.66133303,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.00786290,31.01066290,AC catenary
2.56400000,2.00000000,0.15641402,0:03:00,180.53291338,46.24283728,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,185.00215799,31.00495799,AC catenary
2.56600000,2.00000000,0.15786913,0:03:00,180.69078251,45.82051942,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,184.99641368,30.99921368,AC catenary
2.56800000,2.00000000,0.15936562,0:03:00,180.85014813,45.39427277,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,184.99062886,30.99342886,AC catenary
2.57000000,2.00000000,0.16090549,0:03:01,181.01105362,44.96398559,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,184.98480234,30.98760234,AC catenary
2.57200000,2.00000000,0.16249088,0:03:01,181.17354451,44.52954076,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,184.97893290,30.98173290,AC catenary
2.57400000,2.00000000,0.16412408,0:03:01,181.33766859,44.09081537,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,184.97301924,30.97581924,AC catenary
2.57600000,2.00000000,0.16580754,0:03:01,181.50347612,43.64768035,-0.75000000,15.00000000,0.00000000,140.00000000,0.00000000,184.96706000,30.96986000,AC catenary
